1|Free|Free|Free is the student's level of eligibility to participate in the National School Lunch Program for breakfast, lunch, snack, supper, and milk programs.||1.00||
2|Full price|FullPrice|Full price is the student's level of eligibility to participate in the National School Lunch Program for breakfast, lunch, snack, supper, and milk programs.||2.00||
3|Reduced price|ReducedPrice|Reduced price is the student's level of eligibility to participate in the National School Lunch Program for breakfast, lunch, snack, supper, and milk programs.||3.00||
4|Other|Other|Other is the student's level of eligibility to participate in the National School Lunch Program for breakfast, lunch, snack, supper, and milk programs.||4.00||
