1|Hours|Hours|Hours is the type of professional development credit awarded.||2.00||
2|Continuing Education Units|CEUs|Continuing Education Units is the type of professional development credit awarded.||4.00||
3|Quarter credits|QuarterCredits|Quarter credits is the type of professional development credit awarded.||6.00||
4|Semester credits|SemesterCredits|Semester credits is the type of professional development credit awarded.||8.00||
