1|Students aged 0-2|Age0-2|The prekindergarten program is available to students aged 0-2.||1.00||
2|Students aged 3|Age3|The prekindergarten program is available to students aged 3.||2.00||
3|Students aged 4|Age4|The prekindergarten program is available to students aged 4.||3.00||
4|No pre-kindergarten or only for IDEA students|NoPreK|No pre-kindergarten is available or only for IDEA students.||4.00||
