1|Assesses|Assesses|The learning resource Assesses the aligned competency.||1.00||
2|Teaches|Teaches|The learning resource Teaches the aligned competency.||2.00||
3|Requires|Requires|The learning resource Requires the aligned competency.||3.00||
4|Text Complexity|TextComplexity|The aligned item specifies the Text Complexity of the learning resource.||4.00||
5|Reading Level|ReadingLevel|The aligned item specifies the Reading Level of the learning resource.||5.00||
6|Educational Subject|EducationalSubject|The aligned item specifies the Educational Subject of the learning resource.||6.00||
7|Education Level|EducationLevel|The aligned item specifies the Education Level of the learning resource.||7.00||
