1|Application fee|13717|Some lenders may require a small fee as part of the application process. It may be nonrefundable.||1.00||
2|Legal fee|13718|A fee paid to a lender for legal fees.||2.00||
3|Origination fee|13719|A fee paid to a lender for processing a loan application; it is often stated as a percentage of the mortgage amount, or basis points, and paid at closing.||3.00||
