1|Major|Major|The person majored in early learning.||1.00||
2|Minor|Minor|The person minored in early learning.||2.00||
3|Area of emphasis or concentration|AreaOfEmphasis|The person had early learning as an area of emphasis or concentration.||3.00||
4|Post-degree study|PostDegreeStudy|Early learning was a focus of post-degree study by the person.||4.00||
5|Area of Interest|AreaOfInterest|Early learning was as area of Interest for the person.||5.00||
