1|Administration|Administration|Administration is specified as the primary purpose for which a campus is designed and/or used.||1.00||
2|Education|Education|Education is specified as the primary purpose for which a campus is designed and/or used.||2.00||
3|Operations|Operations|Operations is specified as the primary purpose for which a campus is designed and/or used.||3.00||
4|Residential|Residential|Residential is specified as the primary purpose for which a campus is designed and/or used.||4.00||
5|Other|Other|Other is specified as the primary purpose for which a campus is designed and/or used.||99.00||
