1|Alternative school for students with academic difficulties|Academic|Students with academic difficulties is specified as the specific group of students whose needs the alternative school is designed to meet.||1.00||
2|Alternative school for students with discipline problems|Discipline|Students with discipline problems is specified as the specific group of students whose needs the alternative school is designed to meet.||2.00||
3|Alternative school for students with both discipline and academic problems |Both|Students with both discipline and academic problems is specified as the specific group of students whose needs the alternative school is designed to meet.||3.00||
