1|No Credit|NoCredit|No Credit is specified as the type of credit associated with the credit hours earned for the course.||1.00||
2|Quarter |Quarter|Quarter is specified as the type of credit associated with the credit hours earned for the course.||2.00||
3|Semester |Semester|Semester is specified as the type of credit associated with the credit hours earned for the course.||3.00||
4|Units |Units|Units is specified as the type of credit associated with the credit hours earned for the course.||4.00||
5|Carnegie Units |CarnegieUnits|Carnegie Units is specified as the type of credit associated with the credit hours earned for the course.||5.00||
6|Continuing Education Units |ContinuingEducationUnits|Continuing Education Units is specified as the type of credit associated with the credit hours earned for the course.||6.00||
7|Clock Hours |ClockHours|Clock Hours is specified as the type of credit associated with the credit hours earned for the course.||7.00||
8|Other|Other|Other is specified as the type of credit associated with the credit hours earned for the course.||8.00||
9|Unreported|Unreported|Unreported is specified as the type of credit associated with the credit hours earned for the course.||9.00||
