1|Four or more years|FourYear|The postsecondary institution's highest level of offering is a program of four or more years.||1.00||
2|At least 2 but less than 4 years|TwoToFour|The postsecondary institution's highest level of offering is a program of at least 2 but less than 4 years.||2.00||
3|Less than 2 years (below associate)|LessThanTwo|The postsecondary institution's highest level of offering is a program of less than 2 years (below associate).||3.00||
