1|Local Education Agency (LEA) curriculum framework|LEA|A Local Education Agency (LEA) curriculum framework is the standard curriculum used for this course.||1.00||
2|National curriculum standard|NationalStandard|A national curriculum standard is the standard curriculum used for this course.||2.00||
3|Private, religious curriculum|PrivateOrReligious|A private, religious curriculum is the standard curriculum used for this course.||3.00||
4|School curriculum framework|School|A school curriculum framework is the standard curriculum used for this course.||4.00||
5|State curriculum framework|State|A state curriculum framework is the standard curriculum used for this course.||5.00||
6|Other|Other|The standard curriculum used for this course is in a category not yet defined by CEDS.||6.00||
