1|Flashing|Flashing|Flashing is a characteristic of the described learning resource that is physiologically dangerous to some users.||4.00||
2|Motion simulation|MotionSimulation|Motion simulation is a characteristic of the described learning resource that is physiologically dangerous to some users.||6.00||
3|Sound|Sound|Sound is a characteristic of the described learning resource that is physiologically dangerous to some users.||8.00||
