1|Academic|Academic|Academic is the legal category for an IEP annual goal or short-term objectives.||||
2|Functional|Functional|Functional is the legal category for an IEP annual goal or short-term objectives.||||
3|Transitional|Transitional|Transitional is the legal category for an IEP annual goal or short-term objectives.||||
