1|Purchased|02852|Purchased is specified as an indication of how utilities are supplied to a site or a building by a company or provider.||1.00||
2|Self-generated|02851|Self-generated is specified as an indication of how utilities are supplied to a site or a building by a company or provider.||2.00||
