1|Child Development Associate (CDA)|ChildDevelopmentAssociate|Child Development Associate (CDA) is the credential related to early childhood education or development held by a person.||2.00||
2|Directors Level Credential|DirectorsLevelCredential|Directors Level Credential is the credential related to early childhood education or development held by a person.||3.00||
3|State Awarded Credential for Infant/Toddler|StateInfantToddler|State Awarded Credential for Infant/Toddler is the credential related to early childhood education or development held by a person.||4.00||
4|State Awarded Preschool Credential|StatePreschool|State Awarded Preschool Credential is the credential related to early childhood education or development held by a person.||5.00||
5|State Awarded School-Age Credential|StateSchoolAge|State Awarded School-Age Credential is the credential related to early childhood education or development held by a person.||6.00||
6|Other|Other|The credential related to early childhood education or development held by a person is in a category not yet defined in CEDS.||10.00||
