1|Out of School Suspensions/Expulsions|OutOfSchool|Out of School Suspensions/Expulsions - removal from regular school for disciplinary purposes temporarily, for the remainder of the school year, or longer according to LEA policy.||1.00||
2|In School Suspensions|InSchool|In School Suspensions - temporary removal from regular classroom(s) for disciplinary purposes but still under supervision of school personnel.||2.00||
