1|All students participate|All|All students participate in the academic or social focus of the magnet or special program emphasis school.||1.00||
2|No students participate|None|No students participate in the academic or social focus of the magnet or special program emphasis school.||2.00||
3|Some, but not all, students participate|Some|Some, but not all, students participate in the academic or social focus of the magnet or special program emphasis school.||3.00||
