1|Less than 9-Month|LessThan9-Month|The contracted teaching period for the faculty member is less than 9-Months.||1.00||
2|9-Month|9-Month|The contracted teaching period for the faculty member 9-Months.||2.00||
3|10-Month|10-Month|The contracted teaching period for the faculty member 10-Months.||3.00||
4|11-Month|11-Month|The contracted teaching period for the faculty member 11-Months.||4.00||
5|12-Month|12-Month|The contracted teaching period for the faculty member 12-Months.||5.00||
