1|Weekly hours|WeeklyHours|Weekly hours is specified as the type of measurement for the amount of time the student participated in the events and procedures of an activity.||1.00||
2|Yearly weeks|YearlyWeeks|Yearly weeks is specified as the type of measurement for the amount of time the student participated in the events and procedures of an activity.||2.00||
