1|Comprehensive support and improvement|CSI|Comprehensive support and improvement is the designation given to a school by the state for comprehensive support and improvement as part of its statewide system of annual meaningful differentiation.||1.00||
2|Comprehensive support and improvement - exit status|CSIEXIT|Comprehensive support and improvement - exit status is the designation given to a school by the state for comprehensive support and improvement as part of its statewide system of annual meaningful differentiation.||2.00||
3|Not comprehensive support and improvement|NOTCSI|Not comprehensive support and improvement is the designation given to a school by the state for comprehensive support and improvement as part of its statewide system of annual meaningful differentiation.||3.00||
