1|Teaching|01|Teaching is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||1.00||
2|Research|02|Research is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||2.00||
3|Management Occupations|03|Management Occupations is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||3.00||
4|Business and Financial Occupations|04|Business and Financial Occupations is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||4.00||
5|Computer, Engineering and Science Occupations|05|Computer, Engineering and Science Occupations is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||5.00||
6|Community Service, Legal, Arts and Media Occupations|06|Community Service, Legal, Arts and Media Occupations is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||6.00||
7|Library and Non-postsecondary Teaching|07|Library and Non-postsecondary Teaching is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||7.00||
8|Healthcare Practitioners and Technical Occupations|08|Healthcare Practitioners and Technical Occupations is the Integrated Postsecondary Education Data System (IPEDS) occupational category used to report graduate assistants.||8.00||
