1|At or above Grade Level|GradeLevel|At or above Grade Level is specified as the results of a pre-test in academic subjects.||1.00||
2|Below Grade Level|BelowGradeLevel|Below Grade Level is specified as the results of a pre-test in academic subjects.||2.00||
3|Not applicable|NA|Not applicable is specified as the results of a pre-test in academic subjects.||3.00||
