1|Dedicated|13690|When a school space is exclusively available to the outside entity during the school day and after school. For example, an after-school office or storage area.||1.00||
2|Shared|13689|When the space is used by the school during school hours and by a non-school user after school hours. For example, a classroom for instruction during the school day and for after school program activities after school.||2.00||
