1|Unlicensed|Unlicensed|Unlicensed is the current licensing status for an early learning program.||1.00||
2|Exempt - regulated|ExemptRegulated|Exempt - regulated is the current licensing status for an early learning program.||2.00||
3|Exempt - unregulated|ExemptUnregulated|Exempt - unregulated is the current licensing status for an early learning program.||3.00||
4|Licensed|Licensed|Licensed is the current licensing status for an early learning program.||4.00||
