1|Reading/Language Arts|ReadingLanguageArts|The student is participating in and served by a Reading/Language Arts program under Title I, Part A of ESEA as amended.||1.00||
2|Mathematics|Mathematics|The student is participating in and served by a Mathematics program under Title I, Part A of ESEA as amended.||2.00||
3|Science|Science|The student is participating in and served by a Science program under Title I, Part A of ESEA as amended.||3.00||
4|Social Sciences|SocialSciences|The student is participating in and served by a Social Sciences program under Title I, Part A of ESEA as amended.||4.00||
5|Career and Technical Education|CareerAndTechnical|The student is participating in and served by a Career and Technical Education program under Title I, Part A of ESEA as amended.||5.00||
6|Other|Other|The student is participating in and served by a program under Title I, Part A of ESEA as amended in a subject/category not yet defined in CEDS.||6.00||
