1|Hours|Hours|The value given for Normal Length of Time for Completion is in Hours.||1.00||
2|Weeks|Weeks|The value given for Normal Length of Time for Completion is in Weeks.||2.00||
3|Quarters|Quarters|The value given for Normal Length of Time for Completion is in Quarters.||3.00||
4|Semesters|Semesters|The value given for Normal Length of Time for Completion is in Semesters.||4.00||
5|Years|Years|The value given for Normal Length of Time for Completion is in Years.||5.00||
