1|Library|Library|Library is specified as the non domestic residence in which the early learning setting is located.||1.00||
2|School|School|School is specified as the non domestic residence in which the early learning setting is located.||3.00||
3|Child development center|ChildDevelopmentCenter|Child development center is specified as the non domestic residence in which the early learning setting is located.||5.00||
4|Hospital|Hospital|Hospital is specified as the non domestic residence in which the early learning setting is located.||7.00||
5|Public K12 School|PublicK12School|Public K12 School is specified as the non domestic residence in which the early learning setting is located.||9.00||
6|University|University|University is specified as the non domestic residence in which the early learning setting is located.||11.00||
7|Other|Other|Other is specified as the non domestic residence in which the early learning setting is located.||99.00||
