1|Curriculum/Instruction|CurriculumInstruction|Primary purpose of the resource is to support the instructional process, student learning, or to provide information about the curriculum.||2.00||
2|Assessment|Assessment|Primary purpose of the resource is to evaluate learning, either before or after instruction occurs.||4.00||
3|Professional Development|ProfessionalDevelopment|Primary purpose of the resource is to provide instruction for a teacher or other education professional.||6.00||
4|Other|Other|Primary purpose of the resource is in a category not yet defined by CEDS.||8.00||
