1|Building lease|13723|Building lease is specified as the type of agreement that allows the use and possession of a school, building, or other facility from a third party in return for a regularly scheduled installment payment over an agreed-upon period.||1.00||
2|Ground lease|13724|Ground lease is specified as the type of agreement that allows the use and possession of a school, building, or other facility from a third party in return for a regularly scheduled installment payment over an agreed-upon period.||2.00||
3|Lease build to suit|13725|Lease build to suit is specified as the type of agreement that allows the use and possession of a school, building, or other facility from a third party in return for a regularly scheduled installment payment over an agreed-upon period.||3.00||
4|Lease shell with significant leasehold improvements|13726|Lease shell with significant leasehold improvements is specified as the type of agreement that allows the use and possession of a school, building, or other facility from a third party in return for a regularly scheduled installment payment over an agreed-upon period.||4.00||
5|Triple-net lease|13727|Triple-net lease is specified as the type of agreement that allows the use and possession of a school, building, or other facility from a third party in return for a regularly scheduled installment payment over an agreed-upon period.||5.00||
