1|Active|Active|The predominate mode of learning supported by the learning resource is: Active||1.00||
2|Expositive|Expositive|The predominate mode of learning supported by the learning resource is: Expositive||2.00||
3|Mixed|Mixed|The predominate mode of learning supported by the learning resource is: Mixed||3.00||
