1|Required|Required|Required is specified as the rating for the collection of Access for All (AfA) needs and preferences.||1.00||
2|Preferred|Preferred|Preferred is specified as the rating for the collection of Access for All (AfA) needs and preferences.||2.00||
3|Optionally  use|OptionallyUse|Optionally  use is specified as the rating for the collection of Access for All (AfA) needs and preferences.||3.00||
4|Prohibited|Prohibited|Prohibited is specified as the rating for the collection of Access for All (AfA) needs and preferences.||4.00||
