1|Elementary|01304|Elementary is specified as the particular age group for which a classroom is designed for instruction.||1.00||
2|Preschool/early childhood|01981|Preschool/early childhood is specified as the particular age group for which a classroom is designed for instruction.||2.00||
3|Resource|03495|Resource is specified as the particular age group for which a classroom is designed for instruction.||3.00||
4|Secondary|02403|Secondary is specified as the particular age group for which a classroom is designed for instruction.||4.00||
5|Skills center|14906|Skills center is specified as the particular age group for which a classroom is designed for instruction.||5.00||
6|Other|09999|Other is specified as the particular age group for which a classroom is designed for instruction.||99.00||
