1|Army|Army|U.S. Army||1.00||
2|Marine Corps|MarineCorps|U.S. Marine Corps||2.00||
3|Navy|Navy|U.S. Navy||3.00||
4|Air Force|AirForce|U.S.  Air Force||4.00||
5|Space Force|SpaceForce|U.S. Space Force||5.00||
6|Coast Guard|CoastGuard|U.S. Coast Guard||6.00||
