1|2-dimensional art classroom|02644|A space for drawing and painting.||1.00||
2|3-dimensional art classroom|02645|A space for sculpture or three-dimensional art work.||2.00||
3|Ceramic studio|02647|A space with built-in equipment for creating pottery.||3.00||
4|Darkroom|02646|A space with built-in equipment for printing and processing photographic films and papers.||4.00||
5|Kiln room|02649|A space with a built-in oven or furnace for pottery making.||5.00||
6|Photography studio/graphic arts|02648|A space with built-in equipment for producing images.||6.00||
7|Other|09999|Other is specified as the space designed to support the teaching and learning of 2 dimensional or 3 dimensional visual arts.||99.00||
